Institución_De_Educación_Superior_(Ies),Programa_Académico,Modalidad,Matriculados
UNIVERSIDAD DE LA SALLE,MEDICINA VETERINARIA,Presencial,757
UNIVERSIDAD DE LA SALLE,MEDICINA VETERINARIA,Presencial,723
UNIVERSIDAD DE LA SALLE,ZOOTECNIA,Presencial,76
UNIVERSIDAD DE LA SALLE,ZOOTECNIA,Presencial,76
UNIVERSIDAD DE LA SALLE,ZOOTECNIA,Presencial,57
UNIVERSIDAD DE LA SALLE,ZOOTECNIA,Presencial,55
UNIVERSIDAD DE LA SALLE,LICENCIATURA EN EDUCACION RELIGIOSA,Presencial,23
UNIVERSIDAD DE LA SALLE,LICENCIATURA EN EDUCACION RELIGIOSA,Presencial,21
UNIVERSIDAD DE LA SALLE,LICENCIATURA EN EDUCACION RELIGIOSA,Presencial,5
UNIVERSIDAD DE LA SALLE,LICENCIATURA EN EDUCACION RELIGIOSA,Presencial,5
UNIVERSIDAD DE LA SALLE,OPTOMETRÍA,Presencial,130
UNIVERSIDAD DE LA SALLE,OPTOMETRÍA,Presencial,135
UNIVERSIDAD DE LA SALLE,OPTOMETRÍA,Presencial,247
UNIVERSIDAD DE LA SALLE,OPTOMETRÍA,Presencial,251
UNIVERSIDAD DE LA SALLE,TRABAJO SOCIAL,Presencial,24
UNIVERSIDAD DE LA SALLE,TRABAJO SOCIAL,Presencial,24
UNIVERSIDAD DE LA SALLE,TRABAJO SOCIAL,Presencial,179
UNIVERSIDAD DE LA SALLE,TRABAJO SOCIAL,Presencial,163
UNIVERSIDAD DE LA SALLE,ECONOMIA,Presencial,123
UNIVERSIDAD DE LA SALLE,ECONOMIA,Presencial,116
UNIVERSIDAD DE LA SALLE,ECONOMIA,Presencial,87
UNIVERSIDAD DE LA SALLE,ECONOMIA,Presencial,85
UNIVERSIDAD DE LA SALLE,CONTADURIA PUBLICA,Presencial,75
UNIVERSIDAD DE LA SALLE,CONTADURIA PUBLICA,Presencial,65
UNIVERSIDAD DE LA SALLE,CONTADURIA PUBLICA,Presencial,136
UNIVERSIDAD DE LA SALLE,CONTADURIA PUBLICA,Presencial,133
UNIVERSIDAD DE LA SALLE,FILOSOFIA Y LETRAS,Presencial,45
UNIVERSIDAD DE LA SALLE,FILOSOFIA Y LETRAS,Presencial,46
UNIVERSIDAD DE LA SALLE,FILOSOFIA Y LETRAS,Presencial,17
UNIVERSIDAD DE LA SALLE,FILOSOFIA Y LETRAS,Presencial,20
UNIVERSIDAD DE LA SALLE,INGENIERIA CIVIL,Presencial,250
UNIVERSIDAD DE LA SALLE,INGENIERIA CIVIL,Presencial,236
UNIVERSIDAD DE LA SALLE,INGENIERIA CIVIL,Presencial,109
UNIVERSIDAD DE LA SALLE,INGENIERIA CIVIL,Presencial,101
UNIVERSIDAD DE LA SALLE,INGENIERIA DE ALIMENTOS,Presencial,32
UNIVERSIDAD DE LA SALLE,INGENIERIA DE ALIMENTOS,Presencial,36
UNIVERSIDAD DE LA SALLE,INGENIERIA DE ALIMENTOS,Presencial,77
UNIVERSIDAD DE LA SALLE,INGENIERIA DE ALIMENTOS,Presencial,75
UNIVERSIDAD DE LA SALLE,INGENIERIA ELECTRICA,Presencial,163
UNIVERSIDAD DE LA SALLE,INGENIERIA ELECTRICA,Presencial,146
UNIVERSIDAD DE LA SALLE,INGENIERIA ELECTRICA,Presencial,32
UNIVERSIDAD DE LA SALLE,INGENIERIA ELECTRICA,Presencial,32
UNIVERSIDAD DE LA SALLE,INGENIERIA AMBIENTAL Y SANITARIA,Presencial,69
UNIVERSIDAD DE LA SALLE,INGENIERIA AMBIENTAL Y SANITARIA,Presencial,55
UNIVERSIDAD DE LA SALLE,INGENIERIA AMBIENTAL Y SANITARIA,Presencial,118
UNIVERSIDAD DE LA SALLE,INGENIERIA AMBIENTAL Y SANITARIA,Presencial,96
UNIVERSIDAD DE LA SALLE,ARQUITECTURA,Presencial,256
UNIVERSIDAD DE LA SALLE,ARQUITECTURA,Presencial,238
UNIVERSIDAD DE LA SALLE,ARQUITECTURA,Presencial,266
UNIVERSIDAD DE LA SALLE,ARQUITECTURA,Presencial,255
UNIVERSIDAD DE LA SALLE,ADMINISTRACION DE EMPRESAS,Presencial,208
UNIVERSIDAD DE LA SALLE,ADMINISTRACION DE EMPRESAS,Presencial,182
UNIVERSIDAD DE LA SALLE,ADMINISTRACION DE EMPRESAS,Presencial,192
UNIVERSIDAD DE LA SALLE,ADMINISTRACION DE EMPRESAS,Presencial,186
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN CONSULTORÍA EN FAMILIA Y REDES SOCIALES,Presencial,2
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN CONSULTORÍA EN FAMILIA Y REDES SOCIALES,Presencial,2
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN CONSULTORÍA EN FAMILIA Y REDES SOCIALES,Presencial,15
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN CONSULTORÍA EN FAMILIA Y REDES SOCIALES,Presencial,11
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GERENCIA FINANCIERA,Presencial,14
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GERENCIA FINANCIERA,Presencial,20
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GERENCIA FINANCIERA,Presencial,22
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GERENCIA FINANCIERA,Presencial,19
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GERENCIA DE MERCADEO,Presencial,9
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GERENCIA DE MERCADEO,Presencial,8
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GERENCIA DE MERCADEO,Presencial,11
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GERENCIA DE MERCADEO,Presencial,5
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS EN INGENIERÍA,Presencial,17
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS EN INGENIERÍA,Presencial,18
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS EN INGENIERÍA,Presencial,3
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS EN INGENIERÍA,Presencial,7
UNIVERSIDAD DE LA SALLE,MAESTRÍA EN ADMINISTRACIÓN,Presencial,7
UNIVERSIDAD DE LA SALLE,MAESTRÍA EN ADMINISTRACIÓN,Presencial,2
UNIVERSIDAD DE LA SALLE,MAESTRÍA EN ADMINISTRACIÓN,Presencial,5
UNIVERSIDAD DE LA SALLE,MAESTRÍA EN ADMINISTRACIÓN,Presencial,1
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN MEDICINA INTERNA DE PEQUEÑOS ANIMALES,Presencial,9
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN MEDICINA INTERNA DE PEQUEÑOS ANIMALES,Presencial,11
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN MEDICINA INTERNA DE PEQUEÑOS ANIMALES,Presencial,26
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN MEDICINA INTERNA DE PEQUEÑOS ANIMALES,Presencial,16
UNIVERSIDAD DE LA SALLE,MAESTRIA EN CIENCIAS DE LA VISION,Presencial,1
UNIVERSIDAD DE LA SALLE,MAESTRIA EN CIENCIAS DE LA VISION,Presencial,1
UNIVERSIDAD DE LA SALLE,MAESTRIA EN CIENCIAS DE LA VISION,Presencial,2
UNIVERSIDAD DE LA SALLE,MAESTRIA EN CIENCIAS DE LA VISION,Presencial,3
UNIVERSIDAD DE LA SALLE,MAESTRIA EN CIENCIAS VETERINARIAS,Presencial,3
UNIVERSIDAD DE LA SALLE,MAESTRIA EN CIENCIAS VETERINARIAS,Presencial,1
UNIVERSIDAD DE LA SALLE,MAESTRIA EN CIENCIAS VETERINARIAS,Presencial,1
UNIVERSIDAD DE LA SALLE,FINANZAS Y COMERCIO INTERNACIONAL,Presencial,347
UNIVERSIDAD DE LA SALLE,FINANZAS Y COMERCIO INTERNACIONAL,Presencial,343
UNIVERSIDAD DE LA SALLE,FINANZAS Y COMERCIO INTERNACIONAL,Presencial,360
UNIVERSIDAD DE LA SALLE,FINANZAS Y COMERCIO INTERNACIONAL,Presencial,351
UNIVERSIDAD DE LA SALLE,MAESTRÍA EN ESTUDIOS Y GESTIÓN DEL DESARROLLO,Presencial,3
UNIVERSIDAD DE LA SALLE,MAESTRÍA EN ESTUDIOS Y GESTIÓN DEL DESARROLLO,Presencial,3
UNIVERSIDAD DE LA SALLE,MAESTRÍA EN ESTUDIOS Y GESTIÓN DEL DESARROLLO,Presencial,13
UNIVERSIDAD DE LA SALLE,MAESTRÍA EN ESTUDIOS Y GESTIÓN DEL DESARROLLO,Presencial,11
UNIVERSIDAD DE LA SALLE,BIOLOGÍA,Presencial,42
UNIVERSIDAD DE LA SALLE,BIOLOGÍA,Presencial,41
UNIVERSIDAD DE LA SALLE,BIOLOGÍA,Presencial,88
UNIVERSIDAD DE LA SALLE,BIOLOGÍA,Presencial,74
UNIVERSIDAD DE LA SALLE,INGENIERIA EN AUTOMATIZACIÓN,Presencial,80
UNIVERSIDAD DE LA SALLE,INGENIERIA EN AUTOMATIZACIÓN,Presencial,71
UNIVERSIDAD DE LA SALLE,INGENIERIA EN AUTOMATIZACIÓN,Presencial,27
UNIVERSIDAD DE LA SALLE,INGENIERIA EN AUTOMATIZACIÓN,Presencial,22
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GESTIÓN ENERGÉTICA Y AMBIENTAL,Presencial,5
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GESTIÓN ENERGÉTICA Y AMBIENTAL,Presencial,8
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GESTIÓN ENERGÉTICA Y AMBIENTAL,Presencial,1
UNIVERSIDAD DE LA SALLE,ESPECIALIZACIÓN EN GESTIÓN ENERGÉTICA Y AMBIENTAL,Presencial,6
UNIVERSIDAD DE LA SALLE,URBANISMO,Virtual,11
UNIVERSIDAD DE LA SALLE,URBANISMO,Virtual,5
UNIVERSIDAD DE LA SALLE,MAESTRÍA EN AGRONEGOCIOS,A distancia,2
UNIVERSIDAD DE LA SALLE,MAESTRIA EN FILOSOFIA,Presencial,5
UNIVERSIDAD DE LA SALLE,MAESTRIA EN FILOSOFIA,Presencial,2
UNIVERSIDAD DE LA SALLE,MAESTRIA EN FILOSOFIA,Presencial,1
UNIVERSIDAD DE LA SALLE,INGENIERIA INDUSTRIAL,Presencial,100
UNIVERSIDAD DE LA SALLE,INGENIERIA INDUSTRIAL,Presencial,97
UNIVERSIDAD DE LA SALLE,INGENIERIA INDUSTRIAL,Presencial,95
UNIVERSIDAD DE LA SALLE,INGENIERIA INDUSTRIAL,Presencial,93
UNIVERSIDAD DE LA SALLE,NEGOCIOS Y RELACIONES INTERNACIONALES,Presencial,317
UNIVERSIDAD DE LA SALLE,NEGOCIOS Y RELACIONES INTERNACIONALES,Presencial,293
UNIVERSIDAD DE LA SALLE,NEGOCIOS Y RELACIONES INTERNACIONALES,Presencial,545
UNIVERSIDAD DE LA SALLE,NEGOCIOS Y RELACIONES INTERNACIONALES,Presencial,505
UNIVERSIDAD LIBRE,MAESTRÍA EN CONTABILIDAD,Presencial,10
UNIVERSIDAD LIBRE,MAESTRÍA EN CONTABILIDAD,Presencial,8
UNIVERSIDAD LIBRE,MAESTRÍA EN CONTABILIDAD,Presencial,7
UNIVERSIDAD LIBRE,MAESTRÍA EN CONTABILIDAD,Presencial,4
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO PROCESAL,Presencial,63
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO PROCESAL,Presencial,56
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO PROCESAL,Presencial,59
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO PROCESAL,Presencial,57
UNIVERSIDAD LIBRE,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES E IDIOMAS,Presencial,3
UNIVERSIDAD LIBRE,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES E IDIOMAS,Presencial,1
UNIVERSIDAD LIBRE,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES E IDIOMAS,Presencial,7
UNIVERSIDAD LIBRE,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES E IDIOMAS,Presencial,4
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO LABORAL Y SEGURIDAD SOCIAL,Presencial,28
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO LABORAL Y SEGURIDAD SOCIAL,Presencial,27
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO LABORAL Y SEGURIDAD SOCIAL,Presencial,24
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO LABORAL Y SEGURIDAD SOCIAL,Presencial,23
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO DISCIPLINARIO,Presencial,19
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO DISCIPLINARIO,Presencial,22
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO DISCIPLINARIO,Presencial,25
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO DISCIPLINARIO,Presencial,26
UNIVERSIDAD LIBRE,LICENCIATURA EN ESPAÑOL Y LENGUAS EXTRANJERAS,Presencial,123
UNIVERSIDAD LIBRE,LICENCIATURA EN ESPAÑOL Y LENGUAS EXTRANJERAS,Presencial,110
UNIVERSIDAD LIBRE,LICENCIATURA EN ESPAÑOL Y LENGUAS EXTRANJERAS,Presencial,243
UNIVERSIDAD LIBRE,LICENCIATURA EN ESPAÑOL Y LENGUAS EXTRANJERAS,Presencial,226
UNIVERSIDAD LIBRE,"LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTES",Presencial,353
UNIVERSIDAD LIBRE,"LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTES",Presencial,324
UNIVERSIDAD LIBRE,"LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTES",Presencial,105
UNIVERSIDAD LIBRE,"LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTES",Presencial,99
UNIVERSIDAD LIBRE,LICENCIATURA EN EDUCACIÓN INFANTIL,Presencial,1
UNIVERSIDAD LIBRE,LICENCIATURA EN EDUCACIÓN INFANTIL,Presencial,1
UNIVERSIDAD LIBRE,LICENCIATURA EN EDUCACIÓN INFANTIL,Presencial,67
UNIVERSIDAD LIBRE,LICENCIATURA EN EDUCACIÓN INFANTIL,Presencial,59
UNIVERSIDAD LIBRE,MAESTRÍA EN EDUCACIÓN FÍSICA,Presencial,24
UNIVERSIDAD LIBRE,MAESTRÍA EN EDUCACIÓN FÍSICA,Presencial,14
UNIVERSIDAD LIBRE,MAESTRÍA EN EDUCACIÓN FÍSICA,Presencial,7
UNIVERSIDAD LIBRE,MAESTRÍA EN EDUCACIÓN FÍSICA,Presencial,4
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO PRIVADO Y DE LOS NEGOCIOS,Presencial,29
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO PRIVADO Y DE LOS NEGOCIOS,Presencial,28
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO PRIVADO Y DE LOS NEGOCIOS,Presencial,21
UNIVERSIDAD LIBRE,MAESTRÍA EN DERECHO PRIVADO Y DE LOS NEGOCIOS,Presencial,18
UNIVERSIDAD LIBRE,NEGOCIOS INTERNACIONALES,Presencial,124
UNIVERSIDAD LIBRE,NEGOCIOS INTERNACIONALES,Presencial,129
UNIVERSIDAD LIBRE,NEGOCIOS INTERNACIONALES,Presencial,172
UNIVERSIDAD LIBRE,NEGOCIOS INTERNACIONALES,Presencial,181
UNIVERSIDAD LIBRE,ESPECIALIZACION EN FILOSOFIA DEL DERECHO Y TEORIA JURIDICA,Virtual,3
UNIVERSIDAD LIBRE,ESPECIALIZACION EN FILOSOFIA DEL DERECHO Y TEORIA JURIDICA,Virtual,4
UNIVERSIDAD LIBRE,ESPECIALIZACION EN FILOSOFIA DEL DERECHO Y TEORIA JURIDICA,Virtual,2
UNIVERSIDAD LIBRE,ESPECIALIZACION EN FILOSOFIA DEL DERECHO Y TEORIA JURIDICA,Virtual,4
UNIVERSIDAD LIBRE,Maestría en Contratación Estatal y Litigios Contractuales,Presencial,10
UNIVERSIDAD LIBRE,Maestría en Contratación Estatal y Litigios Contractuales,Presencial,13
UNIVERSIDAD LIBRE,Maestría en Contratación Estatal y Litigios Contractuales,Presencial,15
UNIVERSIDAD LIBRE,Maestría en Contratación Estatal y Litigios Contractuales,Presencial,19
UNIVERSIDAD LIBRE,Maestría en Finanzas,Presencial,12
UNIVERSIDAD LIBRE,Maestría en Finanzas,Presencial,4
UNIVERSIDAD LIBRE,Especialización en Contratación Estatal,Presencial,11
UNIVERSIDAD LIBRE,Especialización en Contratación Estatal,Presencial,12
UNIVERSIDAD LIBRE,DERECHO,Presencial,1049
UNIVERSIDAD LIBRE,DERECHO,Presencial,1043
UNIVERSIDAD LIBRE,DERECHO,Presencial,1677
UNIVERSIDAD LIBRE,DERECHO,Presencial,1671
UNIVERSIDAD LIBRE,INGENIERIA INDUSTRIAL,Presencial,163
UNIVERSIDAD LIBRE,INGENIERIA INDUSTRIAL,Presencial,154
UNIVERSIDAD LIBRE,INGENIERIA INDUSTRIAL,Presencial,199
UNIVERSIDAD LIBRE,INGENIERIA INDUSTRIAL,Presencial,190
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,Presencial,54
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,Presencial,65
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,Presencial,84
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,Presencial,88
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL,Presencial,39
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL,Presencial,47
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL,Presencial,45
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL,Presencial,34
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO PROCESAL,Presencial,82
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO PROCESAL,Presencial,91
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO PROCESAL,Presencial,102
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO PROCESAL,Presencial,107
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO PENAL Y CRIMINOLOGIA,Presencial,43
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO PENAL Y CRIMINOLOGIA,Presencial,45
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO PENAL Y CRIMINOLOGIA,Presencial,49
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO PENAL Y CRIMINOLOGIA,Presencial,59
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO CONSTITUCIONAL,Presencial,10
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO CONSTITUCIONAL,Presencial,10
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO CONSTITUCIONAL,Presencial,15
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO CONSTITUCIONAL,Presencial,12
UNIVERSIDAD LIBRE,CONTADURIA PUBLICA,Presencial,104
UNIVERSIDAD LIBRE,CONTADURIA PUBLICA,Presencial,91
UNIVERSIDAD LIBRE,CONTADURIA PUBLICA,Presencial,143
UNIVERSIDAD LIBRE,CONTADURIA PUBLICA,Presencial,134
UNIVERSIDAD LIBRE,MAESTRIA EN DERECHO PENAL. AREAS PENAL Y PROCESAL PENAL,Presencial,60
UNIVERSIDAD LIBRE,MAESTRIA EN DERECHO PENAL. AREAS PENAL Y PROCESAL PENAL,Presencial,49
UNIVERSIDAD LIBRE,MAESTRIA EN DERECHO PENAL. AREAS PENAL Y PROCESAL PENAL,Presencial,46
UNIVERSIDAD LIBRE,MAESTRIA EN DERECHO PENAL. AREAS PENAL Y PROCESAL PENAL,Presencial,48
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO DE FAMILIA,Presencial,7
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO DE FAMILIA,Presencial,10
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO DE FAMILIA,Presencial,19
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO DE FAMILIA,Presencial,18
UNIVERSIDAD LIBRE,INGENIERIA AMBIENTAL,Presencial,70
UNIVERSIDAD LIBRE,INGENIERIA AMBIENTAL,Presencial,62
UNIVERSIDAD LIBRE,INGENIERIA AMBIENTAL,Presencial,176
UNIVERSIDAD LIBRE,INGENIERIA AMBIENTAL,Presencial,161
UNIVERSIDAD LIBRE,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTES",Presencial,8
UNIVERSIDAD LIBRE,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTES",Presencial,8
UNIVERSIDAD LIBRE,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTES",Presencial,1
UNIVERSIDAD LIBRE,ESPECIALIZACION EN GERENCIA DE CALIDAD DE PRODUCTOS Y SERVICIOS,Presencial,10
UNIVERSIDAD LIBRE,ESPECIALIZACION EN GERENCIA DE CALIDAD DE PRODUCTOS Y SERVICIOS,Presencial,18
UNIVERSIDAD LIBRE,ESPECIALIZACION EN GERENCIA DE CALIDAD DE PRODUCTOS Y SERVICIOS,Presencial,6
UNIVERSIDAD LIBRE,ESPECIALIZACION EN GERENCIA DE CALIDAD DE PRODUCTOS Y SERVICIOS,Presencial,6
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO COMERCIAL,Presencial,16
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO COMERCIAL,Presencial,23
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO COMERCIAL,Presencial,27
UNIVERSIDAD LIBRE,ESPECIALIZACION EN DERECHO COMERCIAL,Presencial,34
UNIVERSIDAD LIBRE,INGENIERIA DE SISTEMAS,Presencial,495
UNIVERSIDAD LIBRE,INGENIERIA DE SISTEMAS,Presencial,495
UNIVERSIDAD LIBRE,INGENIERIA DE SISTEMAS,Presencial,153
UNIVERSIDAD LIBRE,INGENIERIA DE SISTEMAS,Presencial,151
UNIVERSIDAD LIBRE,INGENIERIA MECANICA,Presencial,240
UNIVERSIDAD LIBRE,INGENIERIA MECANICA,Presencial,229
UNIVERSIDAD LIBRE,INGENIERIA MECANICA,Presencial,49
UNIVERSIDAD LIBRE,INGENIERIA MECANICA,Presencial,46
UNIVERSIDAD LIBRE,ESPECIALIZACION EN GERENCIA AMBIENTAL,Presencial,9
UNIVERSIDAD LIBRE,ESPECIALIZACION EN GERENCIA AMBIENTAL,Presencial,5
UNIVERSIDAD LIBRE,ESPECIALIZACION EN GERENCIA AMBIENTAL,Presencial,17
UNIVERSIDAD LIBRE,ESPECIALIZACION EN GERENCIA AMBIENTAL,Presencial,8
UNIVERSIDAD LIBRE,MAESTRIA EN DERECHO ADMINISTRATIVO,Presencial,53
UNIVERSIDAD LIBRE,MAESTRIA EN DERECHO ADMINISTRATIVO,Presencial,55
UNIVERSIDAD LIBRE,MAESTRIA EN DERECHO ADMINISTRATIVO,Presencial,63
UNIVERSIDAD LIBRE,MAESTRIA EN DERECHO ADMINISTRATIVO,Presencial,66
UNIVERSIDAD LIBRE,ESPECIALIZACION  EN CIENCIAS FORENSES Y TECNICA PROBATORIA,Presencial,13
UNIVERSIDAD LIBRE,ESPECIALIZACION  EN CIENCIAS FORENSES Y TECNICA PROBATORIA,Presencial,11
UNIVERSIDAD LIBRE,ESPECIALIZACION  EN CIENCIAS FORENSES Y TECNICA PROBATORIA,Presencial,13
UNIVERSIDAD LIBRE,ESPECIALIZACION  EN CIENCIAS FORENSES Y TECNICA PROBATORIA,Presencial,16
UNIVERSIDAD LIBRE,MAESTRIA EN INGENIERIA,Presencial,23
UNIVERSIDAD LIBRE,MAESTRIA EN INGENIERIA,Presencial,18
UNIVERSIDAD LIBRE,MAESTRIA EN INGENIERIA,Presencial,4
UNIVERSIDAD LIBRE,MAESTRIA EN INGENIERIA,Presencial,4
UNIVERSIDAD LIBRE,MAESTRIA EN FILOSOFIA DEL DERECHO Y TEORIA JURIDICA,Presencial,14
UNIVERSIDAD LIBRE,MAESTRIA EN FILOSOFIA DEL DERECHO Y TEORIA JURIDICA,Presencial,13
UNIVERSIDAD LIBRE,MAESTRIA EN FILOSOFIA DEL DERECHO Y TEORIA JURIDICA,Presencial,6
UNIVERSIDAD LIBRE,MAESTRIA EN FILOSOFIA DEL DERECHO Y TEORIA JURIDICA,Presencial,5
UNIVERSIDAD LIBRE,ESPECIALIZACION EN REVISORIA FISCAL Y AUDITORIA EXTERNA,Presencial,13
UNIVERSIDAD LIBRE,ESPECIALIZACION EN REVISORIA FISCAL Y AUDITORIA EXTERNA,Presencial,11
UNIVERSIDAD LIBRE,ESPECIALIZACION EN REVISORIA FISCAL Y AUDITORIA EXTERNA,Presencial,35
UNIVERSIDAD LIBRE,ESPECIALIZACION EN REVISORIA FISCAL Y AUDITORIA EXTERNA,Presencial,22
UNIVERSIDAD LIBRE,MAESTRIA EN  EDUCACION,Presencial,17
UNIVERSIDAD LIBRE,MAESTRIA EN  EDUCACION,Presencial,14
UNIVERSIDAD LIBRE,MAESTRIA EN  EDUCACION,Presencial,18
UNIVERSIDAD LIBRE,MAESTRIA EN  EDUCACION,Presencial,14
UNIVERSIDAD LIBRE,ESPECIALIZACION EN GERENCIA TRIBUTARIA,Presencial,29
UNIVERSIDAD LIBRE,ESPECIALIZACION EN GERENCIA TRIBUTARIA,Presencial,24
UNIVERSIDAD LIBRE,ESPECIALIZACION EN GERENCIA TRIBUTARIA,Presencial,43
UNIVERSIDAD LIBRE,ESPECIALIZACION EN GERENCIA TRIBUTARIA,Presencial,49
UNIVERSIDAD LIBRE,ADMINISTRACIÓN DE EMPRESAS,Presencial,104
UNIVERSIDAD LIBRE,ADMINISTRACIÓN DE EMPRESAS,Presencial,92
UNIVERSIDAD LIBRE,ADMINISTRACIÓN DE EMPRESAS,Presencial,112
UNIVERSIDAD LIBRE,ADMINISTRACIÓN DE EMPRESAS,Presencial,96
UNIVERSIDAD LIBRE,ESPECIALIZACIÓN EN AUDITORÍA DE CONTROL INTERNO Y ASEGURAMIENTO,Presencial,17
UNIVERSIDAD LIBRE,ESPECIALIZACIÓN EN AUDITORÍA DE CONTROL INTERNO Y ASEGURAMIENTO,Presencial,16
UNIVERSIDAD LIBRE,ESPECIALIZACIÓN EN AUDITORÍA DE CONTROL INTERNO Y ASEGURAMIENTO,Presencial,29
UNIVERSIDAD LIBRE,ESPECIALIZACIÓN EN AUDITORÍA DE CONTROL INTERNO Y ASEGURAMIENTO,Presencial,30
